,time,ev_load
705,2017-06-08 08:15:00,0.0
706,2017-06-08 08:30:00,0.0
707,2017-06-08 08:45:00,-11.0
708,2017-06-08 09:00:00,-7.4
709,2017-06-08 09:15:00,-7.3
710,2017-06-08 09:30:00,-3.5999999999999996
711,2017-06-08 09:45:00,7.4
712,2017-06-08 10:00:00,-11.0
713,2017-06-08 10:15:00,-7.4
714,2017-06-08 10:30:00,0.0
715,2017-06-08 10:45:00,-7.4
716,2017-06-08 11:00:00,11.0
717,2017-06-08 11:15:00,0.0
718,2017-06-08 11:30:00,0.0
719,2017-06-08 11:45:00,-7.4
720,2017-06-08 12:00:00,7.4
721,2017-06-08 12:15:00,-7.4
722,2017-06-08 12:30:00,3.7
723,2017-06-08 12:45:00,3.7
724,2017-06-08 13:00:00,0.0
725,2017-06-08 13:15:00,0.0
726,2017-06-08 13:30:00,-7.4
727,2017-06-08 13:45:00,-11.0
728,2017-06-08 14:00:00,0.0
729,2017-06-08 14:15:00,11.0
730,2017-06-08 14:30:00,-7.4
731,2017-06-08 14:45:00,7.4
732,2017-06-08 15:00:00,-7.4
733,2017-06-08 15:15:00,0.0
734,2017-06-08 15:30:00,7.4
735,2017-06-08 15:45:00,-3.7
736,2017-06-08 16:00:00,0.0
737,2017-06-08 16:15:00,7.4
738,2017-06-08 16:30:00,0.0
739,2017-06-08 16:45:00,3.7
740,2017-06-08 17:00:00,-3.7
741,2017-06-08 17:15:00,-11.0
742,2017-06-08 17:30:00,11.0
743,2017-06-08 17:45:00,-22.0
744,2017-06-08 18:00:00,11.100000000000001
745,2017-06-08 18:15:00,-3.5999999999999996
746,2017-06-08 18:30:00,14.7
747,2017-06-08 18:45:00,7.3
748,2017-06-08 19:00:00,0.0
749,2017-06-08 19:15:00,-18.4
750,2017-06-08 19:30:00,-3.700000000000001
751,2017-06-08 19:45:00,-3.7
752,2017-06-08 20:00:00,11.0
753,2017-06-08 20:15:00,7.4
754,2017-06-08 20:30:00,-14.8
755,2017-06-08 20:45:00,18.4
756,2017-06-08 21:00:00,-3.7
757,2017-06-08 21:15:00,11.0
758,2017-06-08 21:30:00,11.0
759,2017-06-08 21:45:00,-11.100000000000001
760,2017-06-08 22:00:00,-11.100000000000001
761,2017-06-08 22:15:00,3.7
762,2017-06-08 22:30:00,-7.4
763,2017-06-08 22:45:00,-7.3
764,2017-06-08 23:00:00,11.100000000000001
765,2017-06-08 23:15:00,18.4
766,2017-06-08 23:30:00,3.7
767,2017-06-08 23:45:00,-7.4
768,2017-06-09 00:00:00,7.3
769,2017-06-09 00:15:00,-3.7
770,2017-06-09 00:30:00,-3.7
771,2017-06-09 00:45:00,0.0
772,2017-06-09 01:00:00,3.7
773,2017-06-09 01:15:00,-11.100000000000001
774,2017-06-09 01:30:00,0.0
775,2017-06-09 01:45:00,-7.400000000000001
776,2017-06-09 02:00:00,14.8
777,2017-06-09 02:15:00,7.3
778,2017-06-09 02:30:00,-7.399999999999999
779,2017-06-09 02:45:00,3.7
780,2017-06-09 03:00:00,3.7
781,2017-06-09 03:15:00,-3.700000000000001
782,2017-06-09 03:30:00,3.7
783,2017-06-09 03:45:00,11.100000000000001
784,2017-06-09 04:00:00,14.7
785,2017-06-09 04:15:00,14.7
786,2017-06-09 04:30:00,-11.100000000000001
787,2017-06-09 04:45:00,11.0
788,2017-06-09 05:00:00,3.7
789,2017-06-09 05:15:00,-3.7
790,2017-06-09 05:30:00,-14.7
791,2017-06-09 05:45:00,3.7
792,2017-06-09 06:00:00,3.7
793,2017-06-09 06:15:00,7.3
794,2017-06-09 06:30:00,-7.400000000000001
795,2017-06-09 06:45:00,-7.4
796,2017-06-09 07:00:00,-7.400000000000001
797,2017-06-09 07:15:00,-7.4
798,2017-06-09 07:30:00,0.0
799,2017-06-09 07:45:00,14.7
800,2017-06-09 08:00:00,0.0
801,2017-06-09 08:15:00,-7.400000000000001
802,2017-06-09 08:30:00,7.4
803,2017-06-09 08:45:00,11.0
804,2017-06-09 09:00:00,3.5999999999999996
805,2017-06-09 09:15:00,18.4
806,2017-06-09 09:30:00,-3.7
807,2017-06-09 09:45:00,-11.0
808,2017-06-09 10:00:00,14.8
809,2017-06-09 10:15:00,-11.0
810,2017-06-09 10:30:00,7.4
811,2017-06-09 10:45:00,-22.0
812,2017-06-09 11:00:00,14.7
813,2017-06-09 11:15:00,3.5999999999999996
814,2017-06-09 11:30:00,-3.7
815,2017-06-09 11:45:00,3.8000000000000007
816,2017-06-09 12:00:00,-3.5999999999999996
817,2017-06-09 12:15:00,18.5
818,2017-06-09 12:30:00,14.8
819,2017-06-09 12:45:00,-3.7
820,2017-06-09 13:00:00,-14.7
821,2017-06-09 13:15:00,11.0
822,2017-06-09 13:30:00,-3.5999999999999996
823,2017-06-09 13:45:00,3.7
824,2017-06-09 14:00:00,14.7
825,2017-06-09 14:15:00,11.100000000000001
826,2017-06-09 14:30:00,3.7
827,2017-06-09 14:45:00,7.3
828,2017-06-09 15:00:00,18.4
829,2017-06-09 15:15:00,-3.7
830,2017-06-09 15:30:00,-14.7
831,2017-06-09 15:45:00,14.8
832,2017-06-09 16:00:00,-18.4
833,2017-06-09 16:15:00,7.4
834,2017-06-09 16:30:00,-18.4
835,2017-06-09 16:45:00,-3.7
836,2017-06-09 17:00:00,-3.7
837,2017-06-09 17:15:00,18.4
838,2017-06-09 17:30:00,-18.4
839,2017-06-09 17:45:00,14.8
840,2017-06-09 18:00:00,-18.4
841,2017-06-09 18:15:00,-3.7
842,2017-06-09 18:30:00,14.8
843,2017-06-09 18:45:00,-11.100000000000001
844,2017-06-09 19:00:00,0.0
845,2017-06-09 19:15:00,3.7
846,2017-06-09 19:30:00,14.7
847,2017-06-09 19:45:00,7.4
848,2017-06-09 20:00:00,-7.3
849,2017-06-09 20:15:00,14.8
850,2017-06-09 20:30:00,-7.4
851,2017-06-09 20:45:00,0.0
852,2017-06-09 21:00:00,11.0
853,2017-06-09 21:15:00,18.4
854,2017-06-09 21:30:00,-11.0
855,2017-06-09 21:45:00,0.0
856,2017-06-09 22:00:00,7.4
857,2017-06-09 22:15:00,11.0
858,2017-06-09 22:30:00,-3.7
859,2017-06-09 22:45:00,11.0
860,2017-06-09 23:00:00,-3.7
861,2017-06-09 23:15:00,-11.0
862,2017-06-09 23:30:00,0.0
863,2017-06-09 23:45:00,3.7
864,2017-06-10 00:00:00,-11.0
865,2017-06-10 00:15:00,3.7
866,2017-06-10 00:30:00,11.0
867,2017-06-10 00:45:00,0.0
868,2017-06-10 01:00:00,3.7
869,2017-06-10 01:15:00,0.0
870,2017-06-10 01:30:00,0.0
871,2017-06-10 01:45:00,0.0
872,2017-06-10 02:00:00,0.0
873,2017-06-10 02:15:00,0.0
874,2017-06-10 02:30:00,0.0
875,2017-06-10 02:45:00,0.0
876,2017-06-10 03:00:00,0.0
877,2017-06-10 03:15:00,0.0
878,2017-06-10 03:30:00,0.0
879,2017-06-10 03:45:00,0.0
880,2017-06-10 04:00:00,0.0
881,2017-06-10 04:15:00,0.0
882,2017-06-10 04:30:00,0.0
883,2017-06-10 04:45:00,0.0
884,2017-06-10 05:00:00,0.0
885,2017-06-10 05:15:00,0.0
886,2017-06-10 05:30:00,0.0
887,2017-06-10 05:45:00,0.0
888,2017-06-10 06:00:00,0.0
889,2017-06-10 06:15:00,0.0
890,2017-06-10 06:30:00,0.0
891,2017-06-10 06:45:00,0.0
892,2017-06-10 07:00:00,0.0
893,2017-06-10 07:15:00,0.0
894,2017-06-10 07:30:00,0.0
895,2017-06-10 07:45:00,0.0
896,2017-06-10 08:00:00,0.0
897,2017-06-10 08:15:00,0.0
898,2017-06-10 08:30:00,0.0
899,2017-06-10 08:45:00,0.0
900,2017-06-10 09:00:00,0.0
901,2017-06-10 09:15:00,0.0
902,2017-06-10 09:30:00,0.0
903,2017-06-10 09:45:00,0.0
904,2017-06-10 10:00:00,0.0
905,2017-06-10 10:15:00,0.0
906,2017-06-10 10:30:00,0.0
907,2017-06-10 10:45:00,0.0
908,2017-06-10 11:00:00,0.0
909,2017-06-10 11:15:00,0.0
910,2017-06-10 11:30:00,0.0
911,2017-06-10 11:45:00,0.0
912,2017-06-10 12:00:00,0.0
913,2017-06-10 12:15:00,0.0
914,2017-06-10 12:30:00,7.4
915,2017-06-10 12:45:00,-7.4
916,2017-06-10 13:00:00,-7.4
917,2017-06-10 13:15:00,-11.0
918,2017-06-10 13:30:00,0.0
919,2017-06-10 13:45:00,3.7
920,2017-06-10 14:00:00,-3.7
921,2017-06-10 14:15:00,-11.0
922,2017-06-10 14:30:00,-3.7
923,2017-06-10 14:45:00,3.7
924,2017-06-10 15:00:00,-3.7
925,2017-06-10 15:15:00,11.0
926,2017-06-10 15:30:00,-7.4
927,2017-06-10 15:45:00,3.7
928,2017-06-10 16:00:00,-7.4
929,2017-06-10 16:15:00,-3.7
930,2017-06-10 16:30:00,3.7
931,2017-06-10 16:45:00,7.4
932,2017-06-10 17:00:00,3.7
933,2017-06-10 17:15:00,7.4
934,2017-06-10 17:30:00,11.0
935,2017-06-10 17:45:00,-11.0
936,2017-06-10 18:00:00,-3.7
937,2017-06-10 18:15:00,0.0
938,2017-06-10 18:30:00,0.0
939,2017-06-10 18:45:00,3.7
940,2017-06-10 19:00:00,7.4
941,2017-06-10 19:15:00,-7.4
942,2017-06-10 19:30:00,3.7
943,2017-06-10 19:45:00,7.4
944,2017-06-10 20:00:00,3.7
945,2017-06-10 20:15:00,-3.7
946,2017-06-10 20:30:00,-11.0
947,2017-06-10 20:45:00,3.7
948,2017-06-10 21:00:00,11.0
949,2017-06-10 21:15:00,0.0
950,2017-06-10 21:30:00,11.0
951,2017-06-10 21:45:00,-11.0
952,2017-06-10 22:00:00,3.7
953,2017-06-10 22:15:00,3.7
954,2017-06-10 22:30:00,-11.0
955,2017-06-10 22:45:00,-3.7
956,2017-06-10 23:00:00,3.7
957,2017-06-10 23:15:00,0.0
958,2017-06-10 23:30:00,7.4
959,2017-06-10 23:45:00,11.0
960,2017-06-11 00:00:00,-7.4
961,2017-06-11 00:15:00,-7.4
962,2017-06-11 00:30:00,-11.0
963,2017-06-11 00:45:00,11.0
964,2017-06-11 01:00:00,3.7
965,2017-06-11 01:15:00,0.0
966,2017-06-11 01:30:00,3.7
967,2017-06-11 01:45:00,7.4
968,2017-06-11 02:00:00,-11.0
969,2017-06-11 02:15:00,11.0
970,2017-06-11 02:30:00,-11.0
971,2017-06-11 02:45:00,3.7
972,2017-06-11 03:00:00,3.7
973,2017-06-11 03:15:00,-7.4
974,2017-06-11 03:30:00,11.0
975,2017-06-11 03:45:00,3.7
976,2017-06-11 04:00:00,-7.4
977,2017-06-11 04:15:00,7.4
978,2017-06-11 04:30:00,3.7
979,2017-06-11 04:45:00,0.0
980,2017-06-11 05:00:00,3.7
981,2017-06-11 05:15:00,11.0
982,2017-06-11 05:30:00,-3.7
983,2017-06-11 05:45:00,-11.0
984,2017-06-11 06:00:00,3.7
985,2017-06-11 06:15:00,-3.7
986,2017-06-11 06:30:00,11.0
987,2017-06-11 06:45:00,7.4
988,2017-06-11 07:00:00,3.7
989,2017-06-11 07:15:00,3.7
990,2017-06-11 07:30:00,-7.4
991,2017-06-11 07:45:00,-7.4
992,2017-06-11 08:00:00,11.0
993,2017-06-11 08:15:00,-11.0
994,2017-06-11 08:30:00,-3.7
995,2017-06-11 08:45:00,-7.4
996,2017-06-11 09:00:00,-7.4
997,2017-06-11 09:15:00,11.0
998,2017-06-11 09:30:00,-3.7
999,2017-06-11 09:45:00,-7.4
1000,2017-06-11 10:00:00,-7.4
1001,2017-06-11 10:15:00,-11.0
1002,2017-06-11 10:30:00,3.7
1003,2017-06-11 10:45:00,3.7
1004,2017-06-11 11:00:00,11.0
1005,2017-06-11 11:15:00,-3.7
1006,2017-06-11 11:30:00,-11.0
1007,2017-06-11 11:45:00,-11.0
1008,2017-06-11 12:00:00,0.0
1009,2017-06-11 12:15:00,0.0
1010,2017-06-11 12:30:00,0.0
1011,2017-06-11 12:45:00,0.0
1012,2017-06-11 13:00:00,0.0
1013,2017-06-11 13:15:00,0.0
1014,2017-06-11 13:30:00,0.0
1015,2017-06-11 13:45:00,0.0
1016,2017-06-11 14:00:00,0.0
1017,2017-06-11 14:15:00,0.0
1018,2017-06-11 14:30:00,-7.4
1019,2017-06-11 14:45:00,-7.4
1020,2017-06-11 15:00:00,-7.4
1021,2017-06-11 15:15:00,7.4
1022,2017-06-11 15:30:00,-3.7
1023,2017-06-11 15:45:00,-11.100000000000001
1024,2017-06-11 16:00:00,0.0
1025,2017-06-11 16:15:00,-7.4
1026,2017-06-11 16:30:00,14.8
1027,2017-06-11 16:45:00,-11.100000000000001
1028,2017-06-11 17:00:00,7.3
1029,2017-06-11 17:15:00,7.4
1030,2017-06-11 17:30:00,3.7
1031,2017-06-11 17:45:00,3.7
1032,2017-06-11 18:00:00,-3.7
1033,2017-06-11 18:15:00,14.8
1034,2017-06-11 18:30:00,-7.4
1035,2017-06-11 18:45:00,-11.100000000000001
1036,2017-06-11 19:00:00,-7.3
1037,2017-06-11 19:15:00,3.7
1038,2017-06-11 19:30:00,-3.7
1039,2017-06-11 19:45:00,7.4
1040,2017-06-11 20:00:00,-3.5999999999999996
1041,2017-06-11 20:15:00,-7.4
1042,2017-06-11 20:30:00,-14.7
1043,2017-06-11 20:45:00,-7.3
1044,2017-06-11 21:00:00,-7.4
1045,2017-06-11 21:15:00,-3.7
1046,2017-06-11 21:30:00,14.7
1047,2017-06-11 21:45:00,3.7
1048,2017-06-11 22:00:00,-7.4
1049,2017-06-11 22:15:00,7.3
1050,2017-06-11 22:30:00,3.7
1051,2017-06-11 22:45:00,-3.7
1052,2017-06-11 23:00:00,-11.100000000000001
1053,2017-06-11 23:15:00,-18.4
1054,2017-06-11 23:30:00,22.0
1055,2017-06-11 23:45:00,11.0
1056,2017-06-12 00:00:00,3.7
1057,2017-06-12 00:15:00,11.100000000000001
1058,2017-06-12 00:30:00,-3.7
1059,2017-06-12 00:45:00,-7.4
1060,2017-06-12 01:00:00,-3.7
1061,2017-06-12 01:15:00,-14.7
1062,2017-06-12 01:30:00,0.0
1063,2017-06-12 01:45:00,0.0
1064,2017-06-12 02:00:00,7.4
1065,2017-06-12 02:15:00,-3.7
1066,2017-06-12 02:30:00,-3.7
1067,2017-06-12 02:45:00,11.0
1068,2017-06-12 03:00:00,-3.7
1069,2017-06-12 03:15:00,-14.7
1070,2017-06-12 03:30:00,-3.7
1071,2017-06-12 03:45:00,-3.7
1072,2017-06-12 04:00:00,7.3
1073,2017-06-12 04:15:00,-7.4
1074,2017-06-12 04:30:00,7.4
1075,2017-06-12 04:45:00,-14.7
1076,2017-06-12 05:00:00,3.7
1077,2017-06-12 05:15:00,-14.7
1078,2017-06-12 05:30:00,-7.4
1079,2017-06-12 05:45:00,3.5999999999999996
1080,2017-06-12 06:00:00,-18.4
1081,2017-06-12 06:15:00,3.5999999999999996
1082,2017-06-12 06:30:00,-3.7
1083,2017-06-12 06:45:00,-7.4
1084,2017-06-12 07:00:00,0.0
1085,2017-06-12 07:15:00,7.3
1086,2017-06-12 07:30:00,-7.4
1087,2017-06-12 07:45:00,-3.7
1088,2017-06-12 08:00:00,0.0
1089,2017-06-12 08:15:00,11.0
1090,2017-06-12 08:30:00,0.0
1091,2017-06-12 08:45:00,0.0
1092,2017-06-12 09:00:00,0.0
1093,2017-06-12 09:15:00,0.0
1094,2017-06-12 09:30:00,0.0
1095,2017-06-12 09:45:00,0.0
1096,2017-06-12 10:00:00,0.0
1097,2017-06-12 10:15:00,0.0
1098,2017-06-12 10:30:00,0.0
1099,2017-06-12 10:45:00,0.0
1100,2017-06-12 11:00:00,0.0
1101,2017-06-12 11:15:00,0.0
1102,2017-06-12 11:30:00,0.0
1103,2017-06-12 11:45:00,0.0
1104,2017-06-12 12:00:00,0.0
1105,2017-06-12 12:15:00,0.0
1106,2017-06-12 12:30:00,0.0
1107,2017-06-12 12:45:00,0.0
1108,2017-06-12 13:00:00,0.0
1109,2017-06-12 13:15:00,0.0
1110,2017-06-12 13:30:00,0.0
1111,2017-06-12 13:45:00,0.0
1112,2017-06-12 14:00:00,0.0
1113,2017-06-12 14:15:00,0.0
1114,2017-06-12 14:30:00,0.0
1115,2017-06-12 14:45:00,0.0
1116,2017-06-12 15:00:00,0.0
1117,2017-06-12 15:15:00,0.0
1118,2017-06-12 15:30:00,0.0
1119,2017-06-12 15:45:00,0.0
1120,2017-06-12 16:00:00,0.0
1121,2017-06-12 16:15:00,0.0
1122,2017-06-12 16:30:00,0.0
1123,2017-06-12 16:45:00,0.0
1124,2017-06-12 17:00:00,0.0
1125,2017-06-12 17:15:00,0.0
1126,2017-06-12 17:30:00,0.0
1127,2017-06-12 17:45:00,0.0
1128,2017-06-12 18:00:00,0.0
1129,2017-06-12 18:15:00,0.0
1130,2017-06-12 18:30:00,0.0
1131,2017-06-12 18:45:00,0.0
1132,2017-06-12 19:00:00,0.0
1133,2017-06-12 19:15:00,0.0
1134,2017-06-12 19:30:00,0.0
1135,2017-06-12 19:45:00,0.0
1136,2017-06-12 20:00:00,0.0
1137,2017-06-12 20:15:00,0.0
1138,2017-06-12 20:30:00,0.0
1139,2017-06-12 20:45:00,0.0
1140,2017-06-12 21:00:00,0.0
1141,2017-06-12 21:15:00,0.0
1142,2017-06-12 21:30:00,0.0
1143,2017-06-12 21:45:00,0.0
1144,2017-06-12 22:00:00,0.0
1145,2017-06-12 22:15:00,0.0
1146,2017-06-12 22:30:00,0.0
1147,2017-06-12 22:45:00,0.0
1148,2017-06-12 23:00:00,0.0
1149,2017-06-12 23:15:00,0.0
1150,2017-06-12 23:30:00,0.0
1151,2017-06-12 23:45:00,0.0
1152,2017-06-13 00:00:00,0.0
1153,2017-06-13 00:15:00,0.0
1154,2017-06-13 00:30:00,0.0
1155,2017-06-13 00:45:00,0.0
1156,2017-06-13 01:00:00,0.0
1157,2017-06-13 01:15:00,0.0
1158,2017-06-13 01:30:00,0.0
1159,2017-06-13 01:45:00,0.0
1160,2017-06-13 02:00:00,0.0
1161,2017-06-13 02:15:00,0.0
1162,2017-06-13 02:30:00,0.0
1163,2017-06-13 02:45:00,0.0
1164,2017-06-13 03:00:00,0.0
1165,2017-06-13 03:15:00,0.0
1166,2017-06-13 03:30:00,0.0
1167,2017-06-13 03:45:00,0.0
1168,2017-06-13 04:00:00,0.0
1169,2017-06-13 04:15:00,0.0
1170,2017-06-13 04:30:00,0.0
1171,2017-06-13 04:45:00,0.0
1172,2017-06-13 05:00:00,0.0
1173,2017-06-13 05:15:00,0.0
1174,2017-06-13 05:30:00,11.0
1175,2017-06-13 05:45:00,-3.7
1176,2017-06-13 06:00:00,-7.4
1177,2017-06-13 06:15:00,-11.0
1178,2017-06-13 06:30:00,3.7
1179,2017-06-13 06:45:00,11.0
1180,2017-06-13 07:00:00,0.0
1181,2017-06-13 07:15:00,-11.0
1182,2017-06-13 07:30:00,0.0
1183,2017-06-13 07:45:00,-7.4
1184,2017-06-13 08:00:00,-3.7
1185,2017-06-13 08:15:00,11.0
1186,2017-06-13 08:30:00,-3.7
1187,2017-06-13 08:45:00,11.0
1188,2017-06-13 09:00:00,11.0
1189,2017-06-13 09:15:00,-11.0
1190,2017-06-13 09:30:00,0.0
1191,2017-06-13 09:45:00,11.0
1192,2017-06-13 10:00:00,0.0
1193,2017-06-13 10:15:00,-11.0
1194,2017-06-13 10:30:00,0.0
1195,2017-06-13 10:45:00,-7.4
1196,2017-06-13 11:00:00,-3.7
1197,2017-06-13 11:15:00,0.0
1198,2017-06-13 11:30:00,-11.0
1199,2017-06-13 11:45:00,-18.4
1200,2017-06-13 12:00:00,3.7
1201,2017-06-13 12:15:00,-3.5999999999999996
1202,2017-06-13 12:30:00,7.3
1203,2017-06-13 12:45:00,3.7
1204,2017-06-13 13:00:00,-7.3
1205,2017-06-13 13:15:00,-14.7
1206,2017-06-13 13:30:00,-3.7
1207,2017-06-13 13:45:00,0.0
1208,2017-06-13 14:00:00,-11.100000000000001
1209,2017-06-13 14:15:00,3.5999999999999996
1210,2017-06-13 14:30:00,0.0
1211,2017-06-13 14:45:00,0.0
1212,2017-06-13 15:00:00,18.4
1213,2017-06-13 15:15:00,0.0
1214,2017-06-13 15:30:00,7.4
1215,2017-06-13 15:45:00,0.0
1216,2017-06-13 16:00:00,-25.7
1217,2017-06-13 16:15:00,-3.7
1218,2017-06-13 16:30:00,-7.4
1219,2017-06-13 16:45:00,14.799999999999997
1220,2017-06-13 17:00:00,14.7
1221,2017-06-13 17:15:00,29.4
1222,2017-06-13 17:30:00,25.7
1223,2017-06-13 17:45:00,18.299999999999997
1224,2017-06-13 18:00:00,7.400000000000001
1225,2017-06-13 18:15:00,-25.9
1226,2017-06-13 18:30:00,11.100000000000001
1227,2017-06-13 18:45:00,18.4
1228,2017-06-13 19:00:00,-22.099999999999998
1229,2017-06-13 19:15:00,-7.4
1230,2017-06-13 19:30:00,3.7
1231,2017-06-13 19:45:00,-7.4
1232,2017-06-13 20:00:00,-22.1
1233,2017-06-13 20:15:00,-18.3
1234,2017-06-13 20:30:00,7.4
1235,2017-06-13 20:45:00,-11.0
1236,2017-06-13 21:00:00,10.999999999999998
1237,2017-06-13 21:15:00,7.399999999999999
1238,2017-06-13 21:30:00,-3.700000000000001
1239,2017-06-13 21:45:00,-22.0
1240,2017-06-13 22:00:00,18.4
1241,2017-06-13 22:15:00,-25.7
1242,2017-06-13 22:30:00,14.7
1243,2017-06-13 22:45:00,7.3
1244,2017-06-13 23:00:00,-25.7
1245,2017-06-13 23:15:00,-0.10000000000000053
1246,2017-06-13 23:30:00,-29.6
1247,2017-06-13 23:45:00,-14.7
1248,2017-06-14 00:00:00,-3.7
1249,2017-06-14 00:15:00,0.0
1250,2017-06-14 00:30:00,-7.4
1251,2017-06-14 00:45:00,7.3
1252,2017-06-14 01:00:00,0.0
1253,2017-06-14 01:15:00,-3.700000000000001
1254,2017-06-14 01:30:00,-11.100000000000001
1255,2017-06-14 01:45:00,29.4
1256,2017-06-14 02:00:00,0.0
1257,2017-06-14 02:15:00,14.7
1258,2017-06-14 02:30:00,-25.7
1259,2017-06-14 02:45:00,25.7
1260,2017-06-14 03:00:00,-29.4
1261,2017-06-14 03:15:00,-22.0
1262,2017-06-14 03:30:00,3.5999999999999996
1263,2017-06-14 03:45:00,-18.3
1264,2017-06-14 04:00:00,22.099999999999998
1265,2017-06-14 04:15:00,-11.0
1266,2017-06-14 04:30:00,-11.100000000000001
1267,2017-06-14 04:45:00,11.0
1268,2017-06-14 05:00:00,3.5999999999999996
1269,2017-06-14 05:15:00,10.899999999999999
1270,2017-06-14 05:30:00,-14.7
1271,2017-06-14 05:45:00,-7.3
1272,2017-06-14 06:00:00,-22.200000000000003
1273,2017-06-14 06:15:00,3.7
1274,2017-06-14 06:30:00,0.0
1275,2017-06-14 06:45:00,3.5999999999999996
1276,2017-06-14 07:00:00,-14.6
1277,2017-06-14 07:15:00,-7.299999999999999
1278,2017-06-14 07:30:00,14.7
1279,2017-06-14 07:45:00,-25.7
1280,2017-06-14 08:00:00,-7.299999999999999
1281,2017-06-14 08:15:00,-29.4
1282,2017-06-14 08:30:00,-11.0
1283,2017-06-14 08:45:00,7.4
1284,2017-06-14 09:00:00,-25.7
1285,2017-06-14 09:15:00,0.0
1286,2017-06-14 09:30:00,14.7
1287,2017-06-14 09:45:00,-18.4
1288,2017-06-14 10:00:00,7.3
1289,2017-06-14 10:15:00,0.0
1290,2017-06-14 10:30:00,-14.7
1291,2017-06-14 10:45:00,7.4
1292,2017-06-14 11:00:00,11.0
1293,2017-06-14 11:15:00,-11.0
1294,2017-06-14 11:30:00,11.0
1295,2017-06-14 11:45:00,3.7
1296,2017-06-14 12:00:00,-11.0
1297,2017-06-14 12:15:00,-7.4
1298,2017-06-14 12:30:00,11.0
1299,2017-06-14 12:45:00,-7.4
1300,2017-06-14 13:00:00,-7.4
1301,2017-06-14 13:15:00,18.4
1302,2017-06-14 13:30:00,7.3
1303,2017-06-14 13:45:00,-11.0
1304,2017-06-14 14:00:00,-22.0
1305,2017-06-14 14:15:00,-3.7
1306,2017-06-14 14:30:00,-3.5999999999999996
1307,2017-06-14 14:45:00,11.0
1308,2017-06-14 15:00:00,14.6
1309,2017-06-14 15:15:00,22.0
1310,2017-06-14 15:30:00,-11.0
1311,2017-06-14 15:45:00,7.4
1312,2017-06-14 16:00:00,-11.0
1313,2017-06-14 16:15:00,7.4
1314,2017-06-14 16:30:00,-7.3
1315,2017-06-14 16:45:00,3.8000000000000007
1316,2017-06-14 17:00:00,-25.7
1317,2017-06-14 17:15:00,-3.5999999999999996
1318,2017-06-14 17:30:00,3.7
1319,2017-06-14 17:45:00,-18.5
1320,2017-06-14 18:00:00,-7.4
1321,2017-06-14 18:15:00,-3.5999999999999996
1322,2017-06-14 18:30:00,0.0
1323,2017-06-14 18:45:00,11.100000000000001
1324,2017-06-14 19:00:00,-18.4
1325,2017-06-14 19:15:00,-18.400000000000002
1326,2017-06-14 19:30:00,0.10000000000000142
1327,2017-06-14 19:45:00,7.3
1328,2017-06-14 20:00:00,-3.7
1329,2017-06-14 20:15:00,14.8
1330,2017-06-14 20:30:00,11.100000000000001
1331,2017-06-14 20:45:00,14.8
1332,2017-06-14 21:00:00,3.7
1333,2017-06-14 21:15:00,11.0
1334,2017-06-14 21:30:00,29.4
1335,2017-06-14 21:45:00,-33.0
1336,2017-06-14 22:00:00,-29.4
1337,2017-06-14 22:15:00,11.0
1338,2017-06-14 22:30:00,-11.0
1339,2017-06-14 22:45:00,11.100000000000001
1340,2017-06-14 23:00:00,0.10000000000000053
1341,2017-06-14 23:15:00,0.0
1342,2017-06-14 23:30:00,3.7
1343,2017-06-14 23:45:00,-0.10000000000000142
1344,2017-06-15 00:00:00,22.200000000000003
1345,2017-06-15 00:15:00,7.4
1346,2017-06-15 00:30:00,-11.100000000000001
1347,2017-06-15 00:45:00,0.0
1348,2017-06-15 01:00:00,-18.4
1349,2017-06-15 01:15:00,7.4
1350,2017-06-15 01:30:00,-11.100000000000001
1351,2017-06-15 01:45:00,-3.6999999999999993
1352,2017-06-15 02:00:00,-22.099999999999998
1353,2017-06-15 02:15:00,0.0
1354,2017-06-15 02:30:00,-7.4
1355,2017-06-15 02:45:00,-11.0
1356,2017-06-15 03:00:00,0.0
1357,2017-06-15 03:15:00,22.0
1358,2017-06-15 03:30:00,11.0
1359,2017-06-15 03:45:00,7.4
1360,2017-06-15 04:00:00,-11.0
1361,2017-06-15 04:15:00,7.399999999999999
1362,2017-06-15 04:30:00,-33.0
1363,2017-06-15 04:45:00,-10.999999999999998
1364,2017-06-15 05:00:00,7.3
1365,2017-06-15 05:15:00,-7.3
1366,2017-06-15 05:30:00,-7.4
1367,2017-06-15 05:45:00,7.3
1368,2017-06-15 06:00:00,7.299999999999999
1369,2017-06-15 06:15:00,-3.6999999999999993
1370,2017-06-15 06:30:00,14.8
1371,2017-06-15 06:45:00,-11.0
1372,2017-06-15 07:00:00,18.4
1373,2017-06-15 07:15:00,-11.0
1374,2017-06-15 07:30:00,0.0
1375,2017-06-15 07:45:00,11.0
1376,2017-06-15 08:00:00,-3.7
1377,2017-06-15 08:15:00,0.0
1378,2017-06-15 08:30:00,0.0
1379,2017-06-15 08:45:00,0.0
1380,2017-06-15 09:00:00,0.0
1381,2017-06-15 09:15:00,0.0
1382,2017-06-15 09:30:00,0.0
1383,2017-06-15 09:45:00,0.0
1384,2017-06-15 10:00:00,0.0
1385,2017-06-15 10:15:00,0.0
1386,2017-06-15 10:30:00,0.0
1387,2017-06-15 10:45:00,0.0
1388,2017-06-15 11:00:00,0.0
1389,2017-06-15 11:15:00,0.0
