,time,Available_energy_sources
7077,2017-10-22 21:00:00,"[{'vehicle_id': 776, 'energy': 83.3168544963473}, {'vehicle_id': 777, 'energy': 48.171360039868276}, {'vehicle_id': 778, 'energy': 60.75961132108232}, {'vehicle_id': 779, 'energy': 43.52211447479594}]"
7078,2017-10-22 22:00:00,"[{'vehicle_id': 776, 'energy': 87.01685449634729}, {'vehicle_id': 777, 'energy': 51.87136003986827}, {'vehicle_id': 778, 'energy': 64.45961132108232}, {'vehicle_id': 779, 'energy': 47.222114474795944}]"
7079,2017-10-22 23:00:00,"[{'vehicle_id': 776, 'energy': 90.71685449634731}, {'vehicle_id': 777, 'energy': 55.571360039868274}, {'vehicle_id': 778, 'energy': 68.15961132108231}, {'vehicle_id': 779, 'energy': 50.92211447479594}]"
7080,2017-10-23 00:00:00,"[{'vehicle_id': 778, 'energy': 71.85961132108231}, {'vehicle_id': 779, 'energy': 54.62211447479594}]"
7081,2017-10-23 01:00:00,"[{'vehicle_id': 778, 'energy': 75.55961132108231}, {'vehicle_id': 779, 'energy': 58.32211447479594}]"
7082,2017-10-23 02:00:00,"[{'vehicle_id': 778, 'energy': 79.25961132108232}, {'vehicle_id': 779, 'energy': 62.02211447479594}]"
7083,2017-10-23 03:00:00,"[{'vehicle_id': 778, 'energy': 82.95961132108232}, {'vehicle_id': 779, 'energy': 65.72211447479594}]"
7084,2017-10-23 04:00:00,"[{'vehicle_id': 779, 'energy': 69.42211447479595}]"
7085,2017-10-23 05:00:00,"[{'vehicle_id': 779, 'energy': 73.12211447479595}]"
7086,2017-10-23 06:00:00,"[{'vehicle_id': 779, 'energy': 76.82211447479594}]"
7087,2017-10-23 07:00:00,"[{'vehicle_id': 779, 'energy': 80.52211447479594}, {'vehicle_id': 780, 'energy': 36.76305420340405}]"
7088,2017-10-23 08:00:00,"[{'vehicle_id': 780, 'energy': 40.463054203404056}]"
7089,2017-10-23 09:00:00,"[{'vehicle_id': 780, 'energy': 44.16305420340405}]"
7090,2017-10-23 10:00:00,"[{'vehicle_id': 780, 'energy': 47.863054203404054}]"
7091,2017-10-23 11:00:00,"[{'vehicle_id': 780, 'energy': 51.56305420340405}, {'vehicle_id': 781, 'energy': 28.128705492028942}]"
7092,2017-10-23 12:00:00,"[{'vehicle_id': 780, 'energy': 55.26305420340405}, {'vehicle_id': 781, 'energy': 31.82870549202894}]"
7093,2017-10-23 13:00:00,"[{'vehicle_id': 780, 'energy': 58.963054203404056}, {'vehicle_id': 781, 'energy': 35.52870549202894}, {'vehicle_id': 782, 'energy': 40.54621290117154}]"
7094,2017-10-23 14:00:00,"[{'vehicle_id': 780, 'energy': 62.66305420340406}, {'vehicle_id': 781, 'energy': 39.22870549202894}, {'vehicle_id': 782, 'energy': 44.246212901171546}, {'vehicle_id': 783, 'energy': 53.02571674251746}]"
7095,2017-10-23 15:00:00,"[{'vehicle_id': 780, 'energy': 66.36305420340406}, {'vehicle_id': 781, 'energy': 42.92870549202894}, {'vehicle_id': 782, 'energy': 47.94621290117154}, {'vehicle_id': 783, 'energy': 56.72571674251746}]"
7096,2017-10-23 16:00:00,"[{'vehicle_id': 780, 'energy': 70.06305420340405}, {'vehicle_id': 781, 'energy': 46.62870549202894}, {'vehicle_id': 782, 'energy': 51.646212901171545}, {'vehicle_id': 783, 'energy': 60.42571674251746}, {'vehicle_id': 784, 'energy': 37.358422471679056}]"
7097,2017-10-23 17:00:00,"[{'vehicle_id': 780, 'energy': 73.76305420340405}, {'vehicle_id': 781, 'energy': 50.328705492028945}, {'vehicle_id': 782, 'energy': 55.34621290117154}, {'vehicle_id': 783, 'energy': 64.12571674251745}, {'vehicle_id': 784, 'energy': 41.05842247167906}]"
7098,2017-10-23 18:00:00,"[{'vehicle_id': 780, 'energy': 77.46305420340406}, {'vehicle_id': 781, 'energy': 54.02870549202895}, {'vehicle_id': 782, 'energy': 59.04621290117154}, {'vehicle_id': 783, 'energy': 67.82571674251746}, {'vehicle_id': 784, 'energy': 44.758422471679054}]"
7099,2017-10-23 19:00:00,"[{'vehicle_id': 780, 'energy': 81.16305420340406}, {'vehicle_id': 781, 'energy': 57.72870549202894}, {'vehicle_id': 782, 'energy': 62.746212901171546}, {'vehicle_id': 783, 'energy': 71.52571674251746}, {'vehicle_id': 784, 'energy': 48.45842247167906}]"
7100,2017-10-23 20:00:00,"[{'vehicle_id': 780, 'energy': 84.86305420340406}, {'vehicle_id': 781, 'energy': 61.428705492028946}, {'vehicle_id': 782, 'energy': 66.44621290117155}, {'vehicle_id': 783, 'energy': 75.22571674251746}, {'vehicle_id': 784, 'energy': 52.15842247167906}]"
7101,2017-10-23 21:00:00,"[{'vehicle_id': 781, 'energy': 65.12870549202894}, {'vehicle_id': 782, 'energy': 70.14621290117154}, {'vehicle_id': 783, 'energy': 78.92571674251747}, {'vehicle_id': 784, 'energy': 55.858422471679056}]"
7102,2017-10-23 22:00:00,"[{'vehicle_id': 781, 'energy': 68.82870549202894}, {'vehicle_id': 782, 'energy': 73.84621290117155}, {'vehicle_id': 783, 'energy': 82.62571674251745}, {'vehicle_id': 784, 'energy': 59.55842247167906}]"
7103,2017-10-23 23:00:00,"[{'vehicle_id': 781, 'energy': 72.52870549202895}, {'vehicle_id': 782, 'energy': 77.54621290117154}, {'vehicle_id': 783, 'energy': 86.32571674251747}, {'vehicle_id': 784, 'energy': 63.258422471679054}]"
7104,2017-10-24 00:00:00,"[{'vehicle_id': 781, 'energy': 76.22870549202895}, {'vehicle_id': 782, 'energy': 81.24621290117155}, {'vehicle_id': 783, 'energy': 90.02571674251746}, {'vehicle_id': 784, 'energy': 66.95842247167906}]"
7105,2017-10-24 01:00:00,"[{'vehicle_id': 782, 'energy': 84.94621290117155}, {'vehicle_id': 783, 'energy': 93.72571674251746}, {'vehicle_id': 784, 'energy': 70.65842247167906}]"
7106,2017-10-24 02:00:00,"[{'vehicle_id': 782, 'energy': 88.64621290117154}, {'vehicle_id': 783, 'energy': 97.42571674251747}, {'vehicle_id': 784, 'energy': 74.35842247167906}]"
7107,2017-10-24 03:00:00,"[{'vehicle_id': 782, 'energy': 92.34621290117155}, {'vehicle_id': 783, 'energy': 100}, {'vehicle_id': 784, 'energy': 78.05842247167905}]"
7108,2017-10-24 04:00:00,"[{'vehicle_id': 782, 'energy': 96.04621290117154}, {'vehicle_id': 784, 'energy': 81.75842247167907}]"
7109,2017-10-24 05:00:00,"[{'vehicle_id': 782, 'energy': 99.74621290117155}, {'vehicle_id': 784, 'energy': 85.45842247167906}]"
7110,2017-10-24 06:00:00,"[{'vehicle_id': 782, 'energy': 100}]"
7111,2017-10-24 07:00:00,[]
7112,2017-10-24 08:00:00,[]
7113,2017-10-24 09:00:00,"[{'vehicle_id': 785, 'energy': 48.63112154641068}]"
7114,2017-10-24 10:00:00,"[{'vehicle_id': 785, 'energy': 52.331121546410685}]"
7115,2017-10-24 11:00:00,"[{'vehicle_id': 785, 'energy': 56.03112154641068}]"
7116,2017-10-24 12:00:00,"[{'vehicle_id': 785, 'energy': 59.731121546410684}]"
7117,2017-10-24 13:00:00,"[{'vehicle_id': 785, 'energy': 63.43112154641068}]"
7118,2017-10-24 14:00:00,"[{'vehicle_id': 785, 'energy': 67.13112154641068}, {'vehicle_id': 786, 'energy': 40.15342538827172}]"
7119,2017-10-24 15:00:00,"[{'vehicle_id': 785, 'energy': 70.83112154641069}, {'vehicle_id': 786, 'energy': 43.853425388271724}]"
7120,2017-10-24 16:00:00,"[{'vehicle_id': 785, 'energy': 74.53112154641069}, {'vehicle_id': 786, 'energy': 47.55342538827172}]"
7121,2017-10-24 17:00:00,"[{'vehicle_id': 785, 'energy': 78.23112154641069}, {'vehicle_id': 786, 'energy': 51.25342538827172}]"
7122,2017-10-24 18:00:00,"[{'vehicle_id': 785, 'energy': 81.93112154641068}, {'vehicle_id': 786, 'energy': 54.953425388271725}, {'vehicle_id': 787, 'energy': 39.9697652960036}]"
7123,2017-10-24 19:00:00,"[{'vehicle_id': 785, 'energy': 85.63112154641068}, {'vehicle_id': 786, 'energy': 58.65342538827172}, {'vehicle_id': 787, 'energy': 43.669765296003604}]"
7124,2017-10-24 20:00:00,"[{'vehicle_id': 786, 'energy': 62.353425388271724}, {'vehicle_id': 787, 'energy': 47.3697652960036}, {'vehicle_id': 788, 'energy': 33.59407557614103}]"
7125,2017-10-24 21:00:00,"[{'vehicle_id': 786, 'energy': 66.05342538827172}, {'vehicle_id': 787, 'energy': 51.0697652960036}, {'vehicle_id': 788, 'energy': 37.29407557614103}]"
7126,2017-10-24 22:00:00,"[{'vehicle_id': 786, 'energy': 69.75342538827172}, {'vehicle_id': 787, 'energy': 54.7697652960036}, {'vehicle_id': 788, 'energy': 40.99407557614103}]"
7127,2017-10-24 23:00:00,"[{'vehicle_id': 786, 'energy': 73.45342538827173}, {'vehicle_id': 787, 'energy': 58.4697652960036}, {'vehicle_id': 788, 'energy': 44.69407557614103}]"
7128,2017-10-25 00:00:00,"[{'vehicle_id': 786, 'energy': 77.15342538827173}, {'vehicle_id': 787, 'energy': 62.169765296003604}, {'vehicle_id': 788, 'energy': 48.394075576141034}]"
7129,2017-10-25 01:00:00,"[{'vehicle_id': 787, 'energy': 65.8697652960036}, {'vehicle_id': 788, 'energy': 52.09407557614103}]"
7130,2017-10-25 02:00:00,"[{'vehicle_id': 787, 'energy': 69.5697652960036}, {'vehicle_id': 788, 'energy': 55.79407557614103}]"
7131,2017-10-25 03:00:00,"[{'vehicle_id': 787, 'energy': 73.26976529600361}, {'vehicle_id': 788, 'energy': 59.49407557614103}]"
7132,2017-10-25 04:00:00,"[{'vehicle_id': 787, 'energy': 76.9697652960036}, {'vehicle_id': 788, 'energy': 63.19407557614103}]"
7133,2017-10-25 05:00:00,"[{'vehicle_id': 787, 'energy': 80.6697652960036}, {'vehicle_id': 788, 'energy': 66.89407557614103}]"
7134,2017-10-25 06:00:00,"[{'vehicle_id': 787, 'energy': 84.3697652960036}, {'vehicle_id': 788, 'energy': 70.59407557614102}]"
7135,2017-10-25 07:00:00,"[{'vehicle_id': 787, 'energy': 88.0697652960036}, {'vehicle_id': 788, 'energy': 74.29407557614104}]"
7136,2017-10-25 08:00:00,"[{'vehicle_id': 787, 'energy': 91.76976529600361}, {'vehicle_id': 788, 'energy': 77.99407557614103}]"
7137,2017-10-25 09:00:00,"[{'vehicle_id': 787, 'energy': 95.4697652960036}, {'vehicle_id': 788, 'energy': 81.69407557614103}]"
7138,2017-10-25 10:00:00,"[{'vehicle_id': 788, 'energy': 85.39407557614103}, {'vehicle_id': 789, 'energy': 45.17316786019725}]"
7139,2017-10-25 11:00:00,"[{'vehicle_id': 789, 'energy': 48.873167860197256}]"
7140,2017-10-25 12:00:00,"[{'vehicle_id': 789, 'energy': 52.57316786019725}, {'vehicle_id': 790, 'energy': 30.083772307078714}]"
7141,2017-10-25 13:00:00,"[{'vehicle_id': 789, 'energy': 56.273167860197255}, {'vehicle_id': 790, 'energy': 33.78377230707871}]"
7142,2017-10-25 14:00:00,"[{'vehicle_id': 789, 'energy': 59.97316786019725}, {'vehicle_id': 790, 'energy': 37.483772307078716}, {'vehicle_id': 791, 'energy': 57.92634543294918}]"
7143,2017-10-25 15:00:00,"[{'vehicle_id': 789, 'energy': 63.67316786019725}, {'vehicle_id': 790, 'energy': 41.18377230707871}, {'vehicle_id': 791, 'energy': 61.62634543294918}, {'vehicle_id': 792, 'energy': 43.28261774453644}]"
7144,2017-10-25 16:00:00,"[{'vehicle_id': 789, 'energy': 67.37316786019726}, {'vehicle_id': 790, 'energy': 44.883772307078715}, {'vehicle_id': 791, 'energy': 65.32634543294918}, {'vehicle_id': 792, 'energy': 46.98261774453644}, {'vehicle_id': 793, 'energy': 64.11747746724271}]"
7145,2017-10-25 17:00:00,"[{'vehicle_id': 789, 'energy': 71.07316786019726}, {'vehicle_id': 790, 'energy': 48.58377230707872}, {'vehicle_id': 791, 'energy': 69.02634543294917}, {'vehicle_id': 792, 'energy': 50.68261774453644}, {'vehicle_id': 793, 'energy': 67.81747746724271}]"
7146,2017-10-25 18:00:00,"[{'vehicle_id': 789, 'energy': 74.77316786019725}, {'vehicle_id': 790, 'energy': 52.28377230707872}, {'vehicle_id': 791, 'energy': 72.72634543294917}, {'vehicle_id': 792, 'energy': 54.38261774453644}, {'vehicle_id': 793, 'energy': 71.51747746724271}]"
7147,2017-10-25 19:00:00,"[{'vehicle_id': 789, 'energy': 78.47316786019726}, {'vehicle_id': 790, 'energy': 55.983772307078716}, {'vehicle_id': 791, 'energy': 76.42634543294918}, {'vehicle_id': 792, 'energy': 58.082617744536435}, {'vehicle_id': 793, 'energy': 75.2174774672427}]"
7148,2017-10-25 20:00:00,"[{'vehicle_id': 789, 'energy': 82.17316786019725}, {'vehicle_id': 790, 'energy': 59.68377230707871}, {'vehicle_id': 791, 'energy': 80.12634543294918}, {'vehicle_id': 792, 'energy': 61.78261774453644}, {'vehicle_id': 793, 'energy': 78.9174774672427}]"
7149,2017-10-25 21:00:00,"[{'vehicle_id': 789, 'energy': 85.87316786019726}, {'vehicle_id': 790, 'energy': 63.383772307078715}, {'vehicle_id': 791, 'energy': 83.82634543294918}, {'vehicle_id': 792, 'energy': 65.48261774453644}, {'vehicle_id': 793, 'energy': 82.61747746724271}]"
7150,2017-10-25 22:00:00,"[{'vehicle_id': 789, 'energy': 89.57316786019726}, {'vehicle_id': 790, 'energy': 67.08377230707872}, {'vehicle_id': 791, 'energy': 87.52634543294917}, {'vehicle_id': 792, 'energy': 69.18261774453644}, {'vehicle_id': 793, 'energy': 86.31747746724271}]"
7151,2017-10-25 23:00:00,"[{'vehicle_id': 789, 'energy': 93.27316786019725}, {'vehicle_id': 790, 'energy': 70.78377230707872}, {'vehicle_id': 791, 'energy': 91.22634543294919}, {'vehicle_id': 792, 'energy': 72.88261774453645}, {'vehicle_id': 793, 'energy': 90.01747746724271}]"
7152,2017-10-26 00:00:00,"[{'vehicle_id': 789, 'energy': 96.97316786019726}, {'vehicle_id': 790, 'energy': 74.48377230707872}, {'vehicle_id': 791, 'energy': 94.92634543294918}, {'vehicle_id': 793, 'energy': 93.7174774672427}]"
7153,2017-10-26 01:00:00,"[{'vehicle_id': 789, 'energy': 100}, {'vehicle_id': 791, 'energy': 98.62634543294918}]"
7154,2017-10-26 02:00:00,"[{'vehicle_id': 789, 'energy': 100}, {'vehicle_id': 791, 'energy': 100}]"
7155,2017-10-26 03:00:00,"[{'vehicle_id': 789, 'energy': 100}, {'vehicle_id': 791, 'energy': 100}]"
7156,2017-10-26 04:00:00,"[{'vehicle_id': 791, 'energy': 100}]"
7157,2017-10-26 05:00:00,[]
7158,2017-10-26 06:00:00,[]
7159,2017-10-26 07:00:00,[]
7160,2017-10-26 08:00:00,[]
7161,2017-10-26 09:00:00,[]
7162,2017-10-26 10:00:00,[]
7163,2017-10-26 11:00:00,"[{'vehicle_id': 794, 'energy': 39.43847504178365}]"
7164,2017-10-26 12:00:00,"[{'vehicle_id': 794, 'energy': 43.13847504178365}]"
7165,2017-10-26 13:00:00,"[{'vehicle_id': 794, 'energy': 46.838475041783646}]"
7166,2017-10-26 14:00:00,"[{'vehicle_id': 794, 'energy': 50.53847504178365}, {'vehicle_id': 795, 'energy': 54.18857632086134}]"
7167,2017-10-26 15:00:00,"[{'vehicle_id': 794, 'energy': 54.238475041783644}, {'vehicle_id': 795, 'energy': 57.88857632086134}, {'vehicle_id': 796, 'energy': 35.79494255723152}]"
7168,2017-10-26 16:00:00,"[{'vehicle_id': 794, 'energy': 57.93847504178365}, {'vehicle_id': 795, 'energy': 61.588576320861335}, {'vehicle_id': 796, 'energy': 39.494942557231525}]"
7169,2017-10-26 17:00:00,"[{'vehicle_id': 794, 'energy': 61.63847504178365}, {'vehicle_id': 795, 'energy': 65.28857632086134}, {'vehicle_id': 796, 'energy': 43.19494255723152}]"
7170,2017-10-26 18:00:00,"[{'vehicle_id': 794, 'energy': 65.33847504178365}, {'vehicle_id': 795, 'energy': 68.98857632086134}, {'vehicle_id': 796, 'energy': 46.89494255723152}]"
7171,2017-10-26 19:00:00,"[{'vehicle_id': 794, 'energy': 69.03847504178364}, {'vehicle_id': 795, 'energy': 72.68857632086133}, {'vehicle_id': 796, 'energy': 50.59494255723152}]"
7172,2017-10-26 20:00:00,"[{'vehicle_id': 794, 'energy': 72.73847504178366}, {'vehicle_id': 795, 'energy': 76.38857632086135}, {'vehicle_id': 796, 'energy': 54.29494255723152}]"
7173,2017-10-26 21:00:00,"[{'vehicle_id': 794, 'energy': 76.43847504178365}, {'vehicle_id': 795, 'energy': 80.08857632086134}, {'vehicle_id': 796, 'energy': 57.994942557231525}]"
7174,2017-10-26 22:00:00,"[{'vehicle_id': 794, 'energy': 80.13847504178365}, {'vehicle_id': 795, 'energy': 83.78857632086134}]"
7175,2017-10-26 23:00:00,"[{'vehicle_id': 795, 'energy': 87.48857632086134}]"
7176,2017-10-27 00:00:00,"[{'vehicle_id': 795, 'energy': 91.18857632086133}]"
7177,2017-10-27 01:00:00,"[{'vehicle_id': 795, 'energy': 94.88857632086135}]"
7178,2017-10-27 02:00:00,"[{'vehicle_id': 795, 'energy': 98.58857632086134}]"
7179,2017-10-27 03:00:00,"[{'vehicle_id': 795, 'energy': 100}]"
7180,2017-10-27 04:00:00,[]
7181,2017-10-27 05:00:00,[]
7182,2017-10-27 06:00:00,[]
7183,2017-10-27 07:00:00,[]
7184,2017-10-27 08:00:00,[]
7185,2017-10-27 09:00:00,"[{'vehicle_id': 797, 'energy': 35.413693963171596}]"
7186,2017-10-27 10:00:00,"[{'vehicle_id': 797, 'energy': 39.1136939631716}]"
7187,2017-10-27 11:00:00,"[{'vehicle_id': 797, 'energy': 42.813693963171595}]"
7188,2017-10-27 12:00:00,"[{'vehicle_id': 797, 'energy': 46.5136939631716}]"
7189,2017-10-27 13:00:00,"[{'vehicle_id': 797, 'energy': 50.21369396317159}]"
7190,2017-10-27 14:00:00,"[{'vehicle_id': 797, 'energy': 53.913693963171596}]"
7191,2017-10-27 15:00:00,"[{'vehicle_id': 797, 'energy': 57.6136939631716}]"
7192,2017-10-27 16:00:00,"[{'vehicle_id': 797, 'energy': 61.3136939631716}]"
7193,2017-10-27 17:00:00,"[{'vehicle_id': 797, 'energy': 65.01369396317159}]"
7194,2017-10-27 18:00:00,"[{'vehicle_id': 797, 'energy': 68.71369396317161}]"
7195,2017-10-27 19:00:00,"[{'vehicle_id': 797, 'energy': 72.4136939631716}]"
7196,2017-10-27 20:00:00,[]
7197,2017-10-27 21:00:00,[]
7198,2017-10-27 22:00:00,[]
7199,2017-10-27 23:00:00,[]
7200,2017-10-28 00:00:00,[]
7201,2017-10-28 01:00:00,[]
7202,2017-10-28 02:00:00,[]
7203,2017-10-28 03:00:00,[]
7204,2017-10-28 04:00:00,[]
7205,2017-10-28 05:00:00,[]
7206,2017-10-28 06:00:00,[]
7207,2017-10-28 07:00:00,[]
7208,2017-10-28 08:00:00,"[{'vehicle_id': 798, 'energy': 33.499893665238005}]"
7209,2017-10-28 09:00:00,"[{'vehicle_id': 798, 'energy': 37.19989366523801}]"
7210,2017-10-28 10:00:00,"[{'vehicle_id': 798, 'energy': 40.899893665238004}]"
7211,2017-10-28 11:00:00,"[{'vehicle_id': 798, 'energy': 44.59989366523801}]"
7212,2017-10-28 12:00:00,"[{'vehicle_id': 798, 'energy': 48.299893665238}]"
7213,2017-10-28 13:00:00,"[{'vehicle_id': 798, 'energy': 51.999893665238005}]"
7214,2017-10-28 14:00:00,"[{'vehicle_id': 798, 'energy': 55.69989366523801}]"
7215,2017-10-28 15:00:00,"[{'vehicle_id': 798, 'energy': 59.39989366523801}, {'vehicle_id': 799, 'energy': 34.411711887681825}]"
7216,2017-10-28 16:00:00,"[{'vehicle_id': 798, 'energy': 63.09989366523801}, {'vehicle_id': 799, 'energy': 38.11171188768183}, {'vehicle_id': 800, 'energy': 38.60659119669785}]"
7217,2017-10-28 17:00:00,"[{'vehicle_id': 798, 'energy': 66.79989366523802}, {'vehicle_id': 799, 'energy': 41.811711887681824}, {'vehicle_id': 800, 'energy': 42.30659119669785}, {'vehicle_id': 801, 'energy': 64.82652728238251}, {'vehicle_id': 802, 'energy': 49.89791170660616}]"
7218,2017-10-28 18:00:00,"[{'vehicle_id': 798, 'energy': 70.499893665238}, {'vehicle_id': 799, 'energy': 45.51171188768183}, {'vehicle_id': 800, 'energy': 46.00659119669785}, {'vehicle_id': 801, 'energy': 68.52652728238252}, {'vehicle_id': 802, 'energy': 53.59791170660616}, {'vehicle_id': 803, 'energy': 25.754141996636008}]"
7219,2017-10-28 19:00:00,"[{'vehicle_id': 798, 'energy': 74.19989366523801}, {'vehicle_id': 799, 'energy': 49.21171188768183}, {'vehicle_id': 800, 'energy': 49.70659119669785}, {'vehicle_id': 801, 'energy': 72.22652728238252}, {'vehicle_id': 802, 'energy': 57.29791170660616}, {'vehicle_id': 803, 'energy': 29.454141996636007}]"
7220,2017-10-28 20:00:00,"[{'vehicle_id': 798, 'energy': 77.89989366523801}, {'vehicle_id': 799, 'energy': 52.911711887681825}, {'vehicle_id': 800, 'energy': 53.406591196697846}, {'vehicle_id': 801, 'energy': 75.92652728238252}, {'vehicle_id': 802, 'energy': 60.99791170660616}, {'vehicle_id': 803, 'energy': 33.15414199663601}]"
7221,2017-10-28 21:00:00,"[{'vehicle_id': 798, 'energy': 81.599893665238}, {'vehicle_id': 799, 'energy': 56.61171188768183}, {'vehicle_id': 800, 'energy': 57.10659119669785}, {'vehicle_id': 801, 'energy': 79.62652728238251}, {'vehicle_id': 802, 'energy': 64.69791170660616}, {'vehicle_id': 803, 'energy': 36.85414199663601}]"
7222,2017-10-28 22:00:00,"[{'vehicle_id': 799, 'energy': 60.311711887681824}, {'vehicle_id': 800, 'energy': 60.80659119669785}, {'vehicle_id': 801, 'energy': 83.32652728238251}, {'vehicle_id': 802, 'energy': 68.39791170660615}, {'vehicle_id': 803, 'energy': 40.554141996636005}]"
7223,2017-10-28 23:00:00,"[{'vehicle_id': 800, 'energy': 64.50659119669785}, {'vehicle_id': 801, 'energy': 87.02652728238252}, {'vehicle_id': 802, 'energy': 72.09791170660617}, {'vehicle_id': 803, 'energy': 44.25414199663601}]"
7224,2017-10-29 00:00:00,"[{'vehicle_id': 800, 'energy': 68.20659119669784}, {'vehicle_id': 801, 'energy': 90.72652728238252}, {'vehicle_id': 802, 'energy': 75.79791170660616}, {'vehicle_id': 803, 'energy': 47.95414199663601}, {'vehicle_id': 804, 'energy': 41.734980927929314}]"
7225,2017-10-29 01:00:00,"[{'vehicle_id': 800, 'energy': 71.90659119669786}, {'vehicle_id': 801, 'energy': 94.42652728238252}, {'vehicle_id': 802, 'energy': 79.49791170660616}, {'vehicle_id': 803, 'energy': 51.654141996636014}, {'vehicle_id': 804, 'energy': 45.43498092792932}]"
7226,2017-10-29 02:00:00,"[{'vehicle_id': 801, 'energy': 98.12652728238251}, {'vehicle_id': 802, 'energy': 83.19791170660616}, {'vehicle_id': 804, 'energy': 49.13498092792931}]"
7227,2017-10-29 03:00:00,"[{'vehicle_id': 801, 'energy': 100}, {'vehicle_id': 802, 'energy': 86.89791170660615}, {'vehicle_id': 804, 'energy': 52.834980927929315}]"
7228,2017-10-29 04:00:00,"[{'vehicle_id': 801, 'energy': 100}, {'vehicle_id': 802, 'energy': 90.59791170660617}, {'vehicle_id': 804, 'energy': 56.53498092792931}]"
7229,2017-10-29 05:00:00,"[{'vehicle_id': 802, 'energy': 94.29791170660616}, {'vehicle_id': 804, 'energy': 60.234980927929314}]"
7230,2017-10-29 06:00:00,"[{'vehicle_id': 802, 'energy': 97.99791170660616}, {'vehicle_id': 804, 'energy': 63.93498092792932}]"
7231,2017-10-29 07:00:00,"[{'vehicle_id': 802, 'energy': 100}, {'vehicle_id': 804, 'energy': 67.63498092792932}]"
7232,2017-10-29 08:00:00,"[{'vehicle_id': 802, 'energy': 100}, {'vehicle_id': 804, 'energy': 71.33498092792931}, {'vehicle_id': 805, 'energy': 36.58606425318743}]"
7233,2017-10-29 09:00:00,"[{'vehicle_id': 802, 'energy': 100}, {'vehicle_id': 804, 'energy': 75.03498092792933}, {'vehicle_id': 805, 'energy': 40.28606425318743}]"
7234,2017-10-29 10:00:00,"[{'vehicle_id': 804, 'energy': 78.73498092792931}, {'vehicle_id': 805, 'energy': 43.98606425318743}]"
7235,2017-10-29 11:00:00,"[{'vehicle_id': 804, 'energy': 82.43498092792932}, {'vehicle_id': 805, 'energy': 47.68606425318743}, {'vehicle_id': 806, 'energy': 39.61266748651829}]"
7236,2017-10-29 12:00:00,"[{'vehicle_id': 804, 'energy': 86.13498092792932}, {'vehicle_id': 805, 'energy': 51.38606425318743}, {'vehicle_id': 806, 'energy': 43.31266748651829}, {'vehicle_id': 807, 'energy': 28.62955005882618}]"
7237,2017-10-29 13:00:00,"[{'vehicle_id': 804, 'energy': 89.83498092792931}, {'vehicle_id': 805, 'energy': 55.08606425318743}, {'vehicle_id': 806, 'energy': 47.01266748651829}, {'vehicle_id': 807, 'energy': 32.32955005882618}]"
7238,2017-10-29 14:00:00,"[{'vehicle_id': 805, 'energy': 58.78606425318743}, {'vehicle_id': 806, 'energy': 50.71266748651829}, {'vehicle_id': 807, 'energy': 36.02955005882618}, {'vehicle_id': 808, 'energy': 38.48358197862503}]"
7239,2017-10-29 15:00:00,"[{'vehicle_id': 805, 'energy': 62.486064253187436}, {'vehicle_id': 806, 'energy': 54.41266748651829}, {'vehicle_id': 807, 'energy': 39.72955005882618}, {'vehicle_id': 808, 'energy': 42.183581978625035}, {'vehicle_id': 809, 'energy': 38.698850607618226}]"
7240,2017-10-29 16:00:00,"[{'vehicle_id': 805, 'energy': 66.18606425318742}, {'vehicle_id': 806, 'energy': 58.11266748651829}, {'vehicle_id': 807, 'energy': 43.42955005882618}, {'vehicle_id': 808, 'energy': 45.88358197862503}, {'vehicle_id': 809, 'energy': 42.39885060761823}]"
7241,2017-10-29 17:00:00,"[{'vehicle_id': 805, 'energy': 69.88606425318744}, {'vehicle_id': 806, 'energy': 61.81266748651829}, {'vehicle_id': 807, 'energy': 47.12955005882618}, {'vehicle_id': 808, 'energy': 49.583581978625034}, {'vehicle_id': 809, 'energy': 46.098850607618225}]"
7242,2017-10-29 18:00:00,"[{'vehicle_id': 805, 'energy': 73.58606425318743}, {'vehicle_id': 806, 'energy': 65.5126674865183}, {'vehicle_id': 807, 'energy': 50.829550058826186}, {'vehicle_id': 808, 'energy': 53.28358197862504}, {'vehicle_id': 809, 'energy': 49.79885060761823}]"
7243,2017-10-29 19:00:00,"[{'vehicle_id': 805, 'energy': 77.28606425318743}, {'vehicle_id': 806, 'energy': 69.21266748651828}, {'vehicle_id': 807, 'energy': 54.52955005882618}, {'vehicle_id': 808, 'energy': 56.98358197862503}, {'vehicle_id': 809, 'energy': 53.49885060761822}]"
7244,2017-10-29 20:00:00,"[{'vehicle_id': 805, 'energy': 80.98606425318744}, {'vehicle_id': 806, 'energy': 72.9126674865183}, {'vehicle_id': 807, 'energy': 58.22955005882618}, {'vehicle_id': 808, 'energy': 60.683581978625035}, {'vehicle_id': 809, 'energy': 57.198850607618226}]"
7245,2017-10-29 21:00:00,"[{'vehicle_id': 805, 'energy': 84.68606425318742}, {'vehicle_id': 806, 'energy': 76.61266748651829}, {'vehicle_id': 807, 'energy': 61.92955005882618}, {'vehicle_id': 808, 'energy': 64.38358197862503}, {'vehicle_id': 809, 'energy': 60.89885060761823}]"
7246,2017-10-29 22:00:00,"[{'vehicle_id': 805, 'energy': 88.38606425318744}, {'vehicle_id': 807, 'energy': 65.62955005882618}, {'vehicle_id': 808, 'energy': 68.08358197862503}, {'vehicle_id': 809, 'energy': 64.59885060761823}]"
